match_id,bookmaker,open,close,direction,change,date,slot,home,away,winner,home_score,away_score
00IfCb1k,VOBET,1.9,1.63,0,-0.27,18 Apr 2026,3,KT Wiz Suwon,Kiwoom Heroes,KT Wiz Suwon,4,2
00IfCb1k,bwin,1.72,1.57,0,-0.15,18 Apr 2026,3,KT Wiz Suwon,Kiwoom Heroes,KT Wiz Suwon,4,2
GStOHKwS,10x10bet,2.23,2.28,1,+0.05,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,1xBet,2.29,2.17,0,-0.12,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,22Bet,2.23,2.12,0,-0.11,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,Alphabet,2.23,2.28,1,+0.05,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,BetInAsia,2.29,2.15,0,-0.14,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,Bets.io,2.14,2.17,1,+0.03,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,Cloudbet,2.25,2.13,0,-0.12,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,GambleCity,2.2,2.18,0,-0.02,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,Kobet,2.25,2.2,0,-0.05,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,Melbet,2.23,2.12,0,-0.11,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,Momobet,2.23,2.28,1,+0.05,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,Stake.com,2.26,2.22,0,-0.04,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,VOBET,2.23,2.28,1,+0.05,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
GStOHKwS,bwin,2.25,2.1,0,-0.15,18 Apr 2026,5,NC Dinos,SSG Landers,SSG Landers,3,11
82wGJt9F,10x10bet,2.07,2.01,0,-0.06,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,1xBet,2.11,1.95,0,-0.16,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,22Bet,2.06,1.9,0,-0.16,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,Alphabet,2.07,2.04,0,-0.03,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,BetInAsia,2.09,1.93,0,-0.16,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,Bets.io,1.98,2.01,1,+0.03,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,Cloudbet,2.05,1.91,0,-0.14,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,GambleCity,2.01,2.05,1,+0.04,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,Kobet,2.0,2.02,1,+0.02,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,Melbet,2.06,1.92,0,-0.14,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,Momobet,2.07,2.12,1,+0.05,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,Roobet,2.02,1.94,0,-0.08,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,Stake.com,2.07,1.97,0,-0.10,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,VOBET,2.07,2.04,0,-0.03,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
82wGJt9F,bwin,2.05,1.9,0,-0.15,18 Apr 2026,6,Samsung Lions,LG Twins,Samsung Lions,7,2
zyIwCk76,10x10bet,2.6,2.75,1,+0.15,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,22Bet,2.61,2.62,1,+0.01,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,Alphabet,2.6,2.75,1,+0.15,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,BetInAsia,2.66,2.65,0,-0.01,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,Bets.io,2.43,2.55,1,+0.12,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,Cloudbet,2.61,2.62,1,+0.01,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,GambleCity,2.56,2.63,1,+0.07,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,Kobet,2.65,3.0,1,+0.35,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,Melbet,2.61,2.62,1,+0.01,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,Momobet,2.6,2.85,1,+0.25,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,Roobet,2.66,2.76,1,+0.10,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,VOBET,2.6,2.85,1,+0.25,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
zyIwCk76,bwin,2.75,2.65,0,-0.10,19 Apr 2026,1,KT Wiz Suwon,Kiwoom Heroes,Kiwoom Heroes,1,3
nHG2AxW1,10x10bet,2.14,2.15,1,+0.01,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,1xBet,2.19,2.13,0,-0.06,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,22Bet,2.14,2.07,0,-0.07,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,Alphabet,2.14,2.15,1,+0.01,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,BetInAsia,2.12,2.05,0,-0.07,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,Bets.io,2.05,2.02,0,-0.03,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,Cloudbet,2.14,2.03,0,-0.11,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,GambleCity,2.1,2.07,0,-0.03,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,Kobet,2.1,2.14,1,+0.04,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,Melbet,2.14,2.07,0,-0.07,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,Momobet,2.14,2.15,1,+0.01,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,Stake.com,2.15,2.1,0,-0.05,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,VOBET,2.14,2.15,1,+0.01,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
nHG2AxW1,bwin,2.15,2.05,0,-0.10,19 Apr 2026,2,Doosan Bears,KIA Tigers,Doosan Bears,6,3
2PbkYuO8,10x10bet,1.79,1.97,1,+0.18,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,1xBet,1.83,1.98,1,+0.15,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,22Bet,1.78,1.93,1,+0.15,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,Alphabet,1.79,1.97,1,+0.18,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,BetInAsia,1.8,1.98,1,+0.18,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,Bets.io,1.72,1.87,1,+0.15,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,Cloudbet,1.77,1.96,1,+0.19,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,GambleCity,1.74,1.9,1,+0.16,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,Kobet,1.72,1.84,1,+0.12,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,Melbet,1.78,1.93,1,+0.15,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,Momobet,1.79,1.97,1,+0.18,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,Roobet,1.76,1.82,1,+0.06,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,Stake.com,1.78,1.93,1,+0.15,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,VOBET,1.79,1.97,1,+0.18,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
2PbkYuO8,bwin,1.75,1.9,1,+0.15,19 Apr 2026,3,Lotte Giants,Hanwha Eagles,Hanwha Eagles,1,9
YBLMFX7s,10x10bet,2.0,1.9,0,-0.10,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,1xBet,2.18,1.95,0,-0.23,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,22Bet,2.13,1.9,0,-0.23,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,Alphabet,2.0,1.9,0,-0.10,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,BetInAsia,2.0,1.89,0,-0.11,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,Bets.io,1.89,1.81,0,-0.08,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,Cloudbet,1.96,1.87,0,-0.09,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,GambleCity,1.92,1.84,0,-0.08,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,Kobet,1.96,1.84,0,-0.12,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,Melbet,2.13,1.9,0,-0.23,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,Momobet,2.0,1.9,0,-0.10,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,Roobet,1.95,1.88,0,-0.07,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,Stake.com,1.97,1.9,0,-0.07,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
YBLMFX7s,bwin,2.0,1.83,0,-0.17,19 Apr 2026,4,Samsung Lions,LG Twins,LG Twins,0,5
UwFVDBxf,10x10bet,1.65,1.61,0,-0.04,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,1xBet,1.7,1.64,0,-0.06,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,22Bet,1.65,1.59,0,-0.06,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,Alphabet,1.65,1.61,0,-0.04,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,BetInAsia,1.66,1.59,0,-0.07,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,Bets.io,1.6,1.55,0,-0.05,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,Cloudbet,1.63,1.57,0,-0.06,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,GambleCity,1.62,1.57,0,-0.05,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,Melbet,1.65,1.59,0,-0.06,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,Momobet,1.65,1.61,0,-0.04,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,Stake.com,1.66,1.6,0,-0.06,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
UwFVDBxf,bwin,1.62,1.55,0,-0.07,19 Apr 2026,5,NC Dinos,SSG Landers,NC Dinos,9,2
OdbYXWTP,10x10bet,1.58,1.64,1,+0.06,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,1xBet,1.58,1.68,1,+0.10,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,22Bet,1.54,1.63,1,+0.09,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,Alphabet,1.53,1.64,1,+0.11,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,BetInAsia,1.55,1.65,1,+0.10,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,Bets.io,1.48,1.58,1,+0.10,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,Cloudbet,1.55,1.63,1,+0.08,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,GambleCity,1.56,1.6,1,+0.04,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,Kobet,1.58,1.59,1,+0.01,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,Melbet,1.54,1.63,1,+0.09,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,Momobet,1.53,1.68,1,+0.15,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,Roobet,1.52,1.61,1,+0.09,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,Stake.com,1.58,1.65,1,+0.07,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,VOBET,1.53,1.64,1,+0.11,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
OdbYXWTP,bwin,1.57,1.65,1,+0.08,"Yesterday, 21 Apr",1,Lotte Giants,Doosan Bears,Doosan Bears,2,6
dj6nATyJ,1xBet,1.68,1.6,0,-0.08,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,22Bet,1.64,1.56,0,-0.08,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,Alphabet,1.62,1.61,0,-0.01,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,BetInAsia,1.63,1.56,0,-0.07,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,Bets.io,1.57,1.55,0,-0.02,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,Cloudbet,1.59,1.54,0,-0.05,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,GambleCity,1.59,1.57,0,-0.02,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,Kobet,1.6,1.54,0,-0.06,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,Melbet,1.64,1.56,0,-0.08,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,Momobet,1.62,1.63,1,+0.01,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,Roobet,1.6,1.54,0,-0.06,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,Stake.com,1.63,1.55,0,-0.08,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
dj6nATyJ,VOBET,1.62,1.61,0,-0.01,"Yesterday, 21 Apr",2,LG Twins,Hanwha Eagles,LG Twins,6,5
GfwDQlMa,10x10bet,1.73,1.62,0,-0.11,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,1xBet,1.8,1.66,0,-0.14,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,22Bet,1.75,1.62,0,-0.13,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,Alphabet,1.73,1.62,0,-0.11,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,BetInAsia,1.74,1.61,0,-0.13,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,Bets.io,1.65,1.57,0,-0.08,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,Cloudbet,1.68,1.59,0,-0.09,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,GambleCity,1.68,1.58,0,-0.10,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,Kobet,1.7,1.62,0,-0.08,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,Melbet,1.75,1.62,0,-0.13,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,Momobet,1.73,1.66,0,-0.07,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,Roobet,1.79,1.63,0,-0.16,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,Stake.com,1.7,1.6,0,-0.10,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
GfwDQlMa,VOBET,1.73,1.62,0,-0.11,"Yesterday, 21 Apr",3,KT Wiz Suwon,KIA Tigers,KT Wiz Suwon,6,5
M78DOSjC,10x10bet,2.43,3.15,1,+0.72,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,1xBet,2.48,3.29,1,+0.81,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,22Bet,2.42,3.2,1,+0.78,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,Alphabet,2.28,2.95,1,+0.67,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,BetInAsia,2.51,3.24,1,+0.73,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,Bets.io,2.28,2.95,1,+0.67,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,Cloudbet,2.46,3.21,1,+0.75,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,GambleCity,2.28,3.1,1,+0.82,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,Kobet,2.47,3.25,1,+0.78,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,Melbet,2.47,3.2,1,+0.73,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,Momobet,2.43,3.07,1,+0.64,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,Roobet,2.42,3.0,1,+0.58,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,Stake.com,2.55,3.15,1,+0.60,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,VOBET,2.42,2.95,1,+0.53,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
M78DOSjC,bwin,2.55,2.75,1,+0.20,"Yesterday, 21 Apr",4,Kiwoom Heroes,NC Dinos,Kiwoom Heroes,2,1
rsu5SAim,10x10bet,1.98,1.97,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,1xBet,2.0,1.94,0,-0.06,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,22Bet,1.95,1.9,0,-0.05,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Alphabet,1.98,1.97,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,BetInAsia,1.99,1.83,0,-0.16,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Bets.io,1.89,1.85,0,-0.04,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Cloudbet,1.92,1.81,0,-0.11,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,GambleCity,1.92,1.91,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Kobet,1.92,1.86,0,-0.06,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Momobet,1.98,2.05,1,+0.07,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Roobet,1.94,1.88,0,-0.06,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,Stake.com,1.97,2.0,1,+0.03,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,VOBET,1.98,1.97,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
rsu5SAim,bwin,1.98,1.97,0,-0.01,"Yesterday, 21 Apr",5,Samsung Lions,SSG Landers,SSG Landers,4,5
